gcf_id	group	subgroup	genus	species_strain
GCF_900475945.1_48290_E02	Proteobacteria	Gammaproteobacteria	Pseudomonas	mucidolens
GCF_900475955.1_45889_E01	Terrabacteria group	Firmicutes	Streptococcus	pyogenes
GCF_900475965.1_46693_F02	Proteobacteria	Gammaproteobacteria	Salmonella	enterica_subsp._enterica_serovar_Stanley
GCF_900475975.1_46931_F01	Terrabacteria group	Firmicutes	Streptococcus	intermedius
GCF_900475985.1_47297_C01	Terrabacteria group	Firmicutes	Streptococcus	pyogenes
GCF_900475995.1_47555_F02	Proteobacteria	Gammaproteobacteria	Haemophilus	influenzae
GCF_900476005.1_51438_H01	Proteobacteria	Gammaproteobacteria	Aeromonas	caviae
GCF_900476015.1_50279_C02	Terrabacteria group	Firmicutes	Streptococcus	pyogenes
GCF_900476025.1_50465_E02	Terrabacteria group	Tenericutes	Acholeplasma	laidlawii
GCF_900476035.1_53694_C01	Proteobacteria	Gammaproteobacteria	Aggregatibacter	segnis_ATCC_33393
GCF_900476045.1_50279_D01	Terrabacteria group	Firmicutes	Gemella	morbillorum
GCF_900476055.1_53750_F01	Terrabacteria group	Firmicutes	Streptococcus	australis
GCF_900476075.1_49595_F01	Proteobacteria	Gammaproteobacteria	Moraxella	catarrhalis
GCF_900476085.1_50569_G01	Terrabacteria group	Tenericutes	Mycoplasma	gallisepticum
GCF_900476105.1_51334_B01	Terrabacteria group	Tenericutes	Mycoplasma	edwardii
GCF_900476125.1_50861_F01	Terrabacteria group	Tenericutes	Mycoplasma	alkalescens
GCF_900476175.1_50648_D01	Terrabacteria group	Tenericutes	Mycoplasma	putrefaciens
GCF_900476215.1_51342_F02	Proteobacteria	delta/epsilon subdivisions	Helicobacter	mustelae
GCF_900476255.1_53750_A02	FCB group	Bacteroidetes/Chlorobi group	Porphyromonas	crevioricanis
GCF_900476435.1_SHEWBE_PRJEB25587v2	Proteobacteria	Gammaproteobacteria	Shewanella	benthica
GCF_900476445.1_55312_D02	Terrabacteria group	Firmicutes	Streptococcus	pneumoniae
GCF_900476455.1_55312_E02	Terrabacteria group	Firmicutes	Streptococcus	pneumoniae
GCF_900476465.1_55312_F02	Terrabacteria group	Firmicutes	Streptococcus	pneumoniae
GCF_900476475.1_49768_F01	Terrabacteria group	Firmicutes	Streptococcus	pneumoniae
GCF_900476505.1_55312_C02	Terrabacteria group	Firmicutes	Streptococcus	pneumoniae
GCF_900477885.1_46801_F01	Proteobacteria	Gammaproteobacteria	Salmonella	enterica_subsp._enterica_serovar_Aberdeen
GCF_900477895.1_47022_G01	Proteobacteria	Gammaproteobacteria	Salmonella	enterica_subsp._enterica_serovar_Carmel
GCF_900477905.1_46983_G02	Proteobacteria	Gammaproteobacteria	Salmonella	enterica_subsp._enterica_serovar_Sundsvall
GCF_900477925.1_46801_C01	Proteobacteria	Gammaproteobacteria	Salmonella	enterica_subsp._enterica_serovar_Give
GCF_900477945.1_45473_H02	Proteobacteria	Gammaproteobacteria	Haemophilus	haemolyticus
GCF_900477975.1_46983_G01	Terrabacteria group	Actinobacteria	Corynebacterium	jeikeium
GCF_900477985.1_47297_D02	Proteobacteria	Gammaproteobacteria	Salmonella	enterica_subsp._salamae
GCF_900477995.1_46931_C01	Proteobacteria	Gammaproteobacteria	Salmonella	enterica_subsp._enterica_serovar_Florida
GCF_900478015.1_48269_B01	Terrabacteria group	Firmicutes	Clostridium	perfringens
GCF_900478025.1_48128_C02	Terrabacteria group	Firmicutes	Streptococcus	pasteurianus
GCF_900478035.1_47555_E02	Terrabacteria group	Actinobacteria	Corynebacterium	renale
GCF_900478045.1_47555_C02	Terrabacteria group	Actinobacteria	Corynebacterium	minutissimum
GCF_900478065.1_50681_B01	Proteobacteria	Gammaproteobacteria	Salmonella	enterica_subsp._enterica_serovar_Senftenberg
GCF_900478095.1_31289_D01	Proteobacteria	Gammaproteobacteria	Providencia	alcalifaciens
GCF_900478115.1_50618_D02	Terrabacteria group	Actinobacteria	Rhodococcus	coprophilus
GCF_900478125.1_28193_B02	Proteobacteria	Gammaproteobacteria	Serratia	plymuthica
GCF_900478135.1_28193_H01	Proteobacteria	Gammaproteobacteria	Leminorella	richardii
GCF_900478145.1_34555_D01	Proteobacteria	Gammaproteobacteria	Acinetobacter	baumannii
GCF_900478155.1_47328_D01	Proteobacteria	Gammaproteobacteria	Salmonella	enterica_subsp._diarizonae
GCF_900478165.1_48290_A02	Terrabacteria group	Firmicutes	Bacillus	lentus
GCF_900478175.1_33787_E01	Proteobacteria	Gammaproteobacteria	Pasteurella	multocida
GCF_900478185.1_51342_H01	Terrabacteria group	Firmicutes	Streptococcus	cristatus
GCF_900478195.1_47297_E02	Proteobacteria	Gammaproteobacteria	Salmonella	enterica_subsp._salamae_serovar_Greenside
GCF_900478205.1_49386_D02	Proteobacteria	Gammaproteobacteria	Salmonella	enterica_subsp._enterica_serovar_Bredeney
GCF_900478215.1_47328_E01	Proteobacteria	Gammaproteobacteria	Salmonella	enterica_subsp._houtenae_serovar_Houten
GCF_900478225.1_47328_C01	Proteobacteria	Gammaproteobacteria	Salmonella	enterica_subsp._salamae
GCF_900478235.1_49950_B01	Proteobacteria	Gammaproteobacteria	Salmonella	enterica_subsp._enterica_serovar_Infantis
GCF_900478245.1_35910_A02	Terrabacteria group	Firmicutes	Staphylococcus	aureus
GCF_900478255.1_34211_E02	Terrabacteria group	Firmicutes	Staphylococcus	lugdunensis
GCF_900478265.1_33962_C02	Proteobacteria	Gammaproteobacteria	Aggregatibacter	aphrophilus
GCF_900478275.1_34211_D02	Proteobacteria	Gammaproteobacteria	Haemophilus	influenzae
GCF_900478295.1_35377_D02	Proteobacteria	delta/epsilon subdivisions	Helicobacter	pylori_NCTC_11637_=_CCUG_17874_=_ATCC_43504
GCF_900478315.1_34903_E01	Fusobacteria	Fusobacteriia	Fusobacterium	ulcerans
GCF_900478325.1_33962_G01	Proteobacteria	Gammaproteobacteria	Haemophilus	influenzae
GCF_900478395.1_32135_B01	Proteobacteria	Gammaproteobacteria	Serratia	rubidaea
GCF_900478415.1_35910_E02	Terrabacteria group	Firmicutes	Staphylococcus	auricularis
GCF_900478715.1_31885_B02	Proteobacteria	Gammaproteobacteria	Tatumella	ptyseos
GCF_900478735.1_33763_D01	Proteobacteria	Gammaproteobacteria	Haemophilus	influenzae
GCF_900478755.1_32473_C02	Proteobacteria	Gammaproteobacteria	Morganella	morganii
GCF_900489515.1_MMC-glpFKO	Terrabacteria group	Tenericutes	Mycoplasma	mycoides_subsp._capri
GCF_900489525.1_MMC-glpK	Terrabacteria group	Tenericutes	Mycoplasma	mycoides_subsp._capri
GCF_900489545.1_MMC-glpQ	Terrabacteria group	Tenericutes	Mycoplasma	mycoides_subsp._capri
GCF_900489555.1_MMC68	Terrabacteria group	Tenericutes	Mycoplasma	mycoides_subsp._capri
GCF_900489565.1_MMC-glpF	Terrabacteria group	Tenericutes	Mycoplasma	mycoides_subsp._capri
GCF_900489575.1_MMC-glpU	Terrabacteria group	Tenericutes	Mycoplasma	mycoides_subsp._capri
GCF_900489595.1_MMC-glpF-glpU	Terrabacteria group	Tenericutes	Mycoplasma	mycoides_subsp._capri
GCF_900489625.1_MMC-glpO	Terrabacteria group	Tenericutes	Mycoplasma	mycoides_subsp._capri
GCF_900489655.1_MMC-Mcap.dnaA	Terrabacteria group	Tenericutes	Mycoplasma	mycoides_subsp._capri
GCF_900489665.1_MMC-GTS-glpFKO	Terrabacteria group	Tenericutes	Mycoplasma	mycoides_subsp._capri
GCF_900489675.1_MMC-GTS	Terrabacteria group	Tenericutes	Mycoplasma	mycoides_subsp._capri
GCF_900489685.1_MMC-GTS-glpF	Terrabacteria group	Tenericutes	Mycoplasma	mycoides_subsp._capri
GCF_900489705.1_MMC-Mcap-Mmc-u1-4-P4	Terrabacteria group	Tenericutes	Mycoplasma	mycoides_subsp._capri
GCF_900489715.1_MMC-GTS-gIpF-gIpU	Terrabacteria group	Tenericutes	Mycoplasma	mycoides_subsp._capri
GCF_900489725.1_MMC-Mcap-MMC-u1-3-P2	Terrabacteria group	Tenericutes	Mycoplasma	mycoides_subsp._capri
GCF_900489765.1_MMC-GTS-glpU	Terrabacteria group	Tenericutes	Mycoplasma	mycoides_subsp._capri
GCF_900489785.1_MMC-Mcap-oric-u-6-1	Terrabacteria group	Tenericutes	Mycoplasma	mycoides_subsp._capri
GCF_900489795.1_MMC-TET	Terrabacteria group	Tenericutes	Mycoplasma	mycoides_subsp._capri
GCF_900489805.1_WT-YCP-cl5-2-W303	Terrabacteria group	Tenericutes	Mycoplasma	mycoides_subsp._capri
GCF_900489825.1_WT-YCP-cl7-3-2-VL648	Terrabacteria group	Tenericutes	Mycoplasma	mycoides_subsp._capri
GCF_900492555.1_CECT9104	Terrabacteria group	Firmicutes	Lactobacillus	casei
GCF_900497055.1_KP920	Proteobacteria	Gammaproteobacteria	Klebsiella	pneumoniae
GCF_900536895.1_TM2540	Proteobacteria	Alphaproteobacteria	Rickettsia	typhi
GCF_900538065.1_59617_E01	Proteobacteria	Gammaproteobacteria	Vibrio	cholerae
GCF_900538085.1_D23580_liv	Proteobacteria	Gammaproteobacteria	Salmonella	enterica_subsp._enterica_serovar_Typhimurium
GCF_900538275.1_PRJNA448822_chromosome	Terrabacteria group	Firmicutes	Petrocella	atlantisensis
GCF_900564155.1_PRJEB26455	FCB group	Bacteroidetes/Chlorobi group	Pedobacter	sp._eg
GCF_900574125.1_EPIB_assembly_I	Proteobacteria	Alphaproteobacteria	Epibacterium	mobile
GCF_900604345.1_PRJEB24952	Terrabacteria group	Firmicutes	Christensenella	sp._Marseille-P3954
GCF_900604385.1_PRJEB28786	FCB group	Bacteroidetes/Chlorobi group	Alistipes	megaguti
GCF_900604845.1_TTHNAR1	Terrabacteria group	Deinococcus-Thermus	Thermus	thermophilus
GCF_900607245.1_JKD6009	Terrabacteria group	Firmicutes	Staphylococcus	aureus
GCF_900607255.1_BPH2019	Terrabacteria group	Firmicutes	Staphylococcus	aureus
GCF_900607265.1_BPH2003	Terrabacteria group	Firmicutes	Staphylococcus	aureus
GCF_900607275.1_BPH2070	Terrabacteria group	Firmicutes	Staphylococcus	aureus
GCF_900607285.1_BPH3244	Terrabacteria group	Firmicutes	Staphylococcus	aureus
GCF_900607295.1_BPH2869	Terrabacteria group	Firmicutes	Staphylococcus	aureus
GCF_900607305.1_BPH2056	Terrabacteria group	Firmicutes	Staphylococcus	aureus
GCF_900608505.1_Chr_1	Terrabacteria group	Firmicutes	Streptococcus	pyogenes
GCF_900618245.1_paerg000	Proteobacteria	Gammaproteobacteria	Pseudomonas	aeruginosa
GCF_900618255.1_paerg002	Proteobacteria	Gammaproteobacteria	Pseudomonas	aeruginosa
GCF_900618265.1_paerg004	Proteobacteria	Gammaproteobacteria	Pseudomonas	aeruginosa
GCF_900618275.1_paerg003	Proteobacteria	Gammaproteobacteria	Pseudomonas	aeruginosa
GCF_900618285.1_paerg005	Proteobacteria	Gammaproteobacteria	Pseudomonas	aeruginosa
GCF_900618295.1_ecoli019	Proteobacteria	Gammaproteobacteria	Escherichia	coli
GCF_900618305.1_paerg009	Proteobacteria	Gammaproteobacteria	Pseudomonas	aeruginosa
GCF_900618315.1_paerg010	Proteobacteria	Gammaproteobacteria	Pseudomonas	aeruginosa
GCF_900618325.1_paerg011	Proteobacteria	Gammaproteobacteria	Pseudomonas	aeruginosa
GCF_900618335.1_paerg012	Proteobacteria	Gammaproteobacteria	Pseudomonas	aeruginosa
GCF_900618575.1_180-2	Terrabacteria group	Firmicutes	Streptococcus	pneumoniae
GCF_900618585.1_180-15	Terrabacteria group	Firmicutes	Streptococcus	pneumoniae
GCF_900619615.1_PS003	Terrabacteria group	Firmicutes	Streptococcus	pyogenes
GCF_900619625.1_PS006	Terrabacteria group	Firmicutes	Streptococcus	pyogenes
GCF_900620215.1_BPH2760	Terrabacteria group	Firmicutes	Staphylococcus	aureus
GCF_900620225.1_BPH2819	Terrabacteria group	Firmicutes	Staphylococcus	aureus
GCF_900620235.1_BPH2900	Terrabacteria group	Firmicutes	Staphylococcus	aureus
GCF_900620245.1_BPH2947	Terrabacteria group	Firmicutes	Staphylococcus	aureus
GCF_900620255.1_BPH2986	Terrabacteria group	Firmicutes	Staphylococcus	aureus
GCF_900622585.1_AJ055	Proteobacteria	Gammaproteobacteria	Klebsiella	variicola
GCF_900622595.1_AJ292	Proteobacteria	Gammaproteobacteria	Klebsiella	variicola
GCF_900622605.1_AJ218	Proteobacteria	Gammaproteobacteria	Klebsiella	pneumoniae
GCF_900622615.1_04153260899A	Proteobacteria	Gammaproteobacteria	Klebsiella	variicola
GCF_900622625.1_03-311-0071	Proteobacteria	Gammaproteobacteria	Klebsiella	variicola
GCF_900622655.1_MS14385	Proteobacteria	Gammaproteobacteria	Escherichia	coli
GCF_900622665.1_MS14386	Proteobacteria	Gammaproteobacteria	Escherichia	coli
GCF_900622695.1_MS14384	Proteobacteria	Gammaproteobacteria	Escherichia	coli
GCF_900631595.1_NCTC13098_2	Proteobacteria	Gammaproteobacteria	Raoultella	terrigena
GCF_900631615.1_NCTC10741_2	Terrabacteria group	Actinobacteria	Tsukamurella	paurometabola
GCF_900634805.1_E0139_hybrid_assembly	Terrabacteria group	Firmicutes	Enterococcus	faecium
GCF_900635095.1_33763_A01	Terrabacteria group	Firmicutes	Staphylococcus	aureus
GCF_900635105.1_36109_D01	Proteobacteria	Gammaproteobacteria	Klebsiella	oxytoca
GCF_900635115.1_34410_A02	Proteobacteria	Gammaproteobacteria	Legionella	pneumophila
GCF_900635125.1_36252_B01	Proteobacteria	Gammaproteobacteria	Klebsiella	pneumoniae
GCF_900635135.1_36603_E01	Proteobacteria	Gammaproteobacteria	Shimwellia	blattae
GCF_900635145.1_38490_G02	Proteobacteria	Gammaproteobacteria	Escherichia	coli
GCF_900635155.1_36725_F02	Terrabacteria group	Firmicutes	Streptococcus	sanguinis
GCF_900635165.1_38670_F01	Proteobacteria	Gammaproteobacteria	Escherichia	coli
GCF_900635175.1_38936_C01	Proteobacteria	Gammaproteobacteria	Escherichia	coli
GCF_900635185.1_39038_C01	Proteobacteria	Gammaproteobacteria	Escherichia	coli
GCF_900635205.1_39081_F01	Proteobacteria	Gammaproteobacteria	Escherichia	coli
GCF_900635215.1_39859_D02	Proteobacteria	Gammaproteobacteria	Escherichia	coli
GCF_900635235.1_40105_D02	Proteobacteria	Gammaproteobacteria	Escherichia	coli
GCF_900635245.1_40415_C02	Terrabacteria group	Firmicutes	Staphylococcus	aureus
GCF_900635265.1_40574_H02	Terrabacteria group	Firmicutes	Staphylococcus	aureus
GCF_900635285.1_40677_B02	Terrabacteria group	Firmicutes	Staphylococcus	aureus
GCF_900635295.1_40853_E01	Terrabacteria group	Firmicutes	Staphylococcus	saprophyticus_subsp._saprophyticus
GCF_900635305.1_40961_G01	Terrabacteria group	Firmicutes	Staphylococcus	aureus
GCF_900635315.1_41255_H01	Terrabacteria group	Firmicutes	Staphylococcus	aureus
GCF_900635325.1_41556_D01	Proteobacteria	Gammaproteobacteria	Escherichia	coli
GCF_900635335.1_41556_G01	Terrabacteria group	Firmicutes	Staphylococcus	aureus
GCF_900635345.1_41686_B01	Terrabacteria group	Firmicutes	Streptococcus	dysgalactiae_subsp._dysgalactiae
GCF_900635365.1_E1334_hybrid_assembly	Terrabacteria group	Firmicutes	Enterococcus	faecium
GCF_900635415.1_E6043_hybrid_assembly	Terrabacteria group	Firmicutes	Enterococcus	faecium
GCF_900635445.1_28869_A02	Proteobacteria	Gammaproteobacteria	Serratia	odorifera
GCF_900635455.1_28307_A01	Proteobacteria	Gammaproteobacteria	Yersinia	intermedia
GCF_900635465.1_28869_F01	Proteobacteria	Gammaproteobacteria	Lelliottia	amnigena
GCF_900635475.1_28869_E01	Proteobacteria	Gammaproteobacteria	Kluyvera	intermedia
GCF_900635495.1_29859_A01	Proteobacteria	Gammaproteobacteria	Atlantibacter	hermannii
GCF_900635505.1_3012STDY6191362	Terrabacteria group	Firmicutes	Staphylococcus	aureus
GCF_900635575.1_31180_A01	Proteobacteria	Gammaproteobacteria	Salmonella	enterica_subsp._enterica
GCF_900635625.1_31436_B01	Proteobacteria	Gammaproteobacteria	Serratia	plymuthica
GCF_900635635.1_31436_D01	Proteobacteria	Gammaproteobacteria	Escherichia	coli
GCF_900635665.1_31769_F01	Proteobacteria	Gammaproteobacteria	Serratia	rubidaea
GCF_900635695.1_32473_H01	Proteobacteria	Gammaproteobacteria	Salmonella	enterica_subsp._enterica_serovar_Goldcoast
GCF_900635705.1_32407_E01	Proteobacteria	Gammaproteobacteria	Enterobacter	hormaechei
GCF_900635715.1_32473_H02	Proteobacteria	Gammaproteobacteria	Yersinia	pseudotuberculosis
GCF_900635725.1_32752_C01	Proteobacteria	Gammaproteobacteria	Salmonella	enterica_subsp._houtenae
GCF_900635745.1_32868_F02	Proteobacteria	Gammaproteobacteria	Yersinia	enterocolitica_subsp._enterocolitica
GCF_900635755.1_33467_B01	Proteobacteria	Gammaproteobacteria	Yersinia	pseudotuberculosis
GCF_900635775.1_33763_C01	Proteobacteria	Gammaproteobacteria	Avibacterium	volantium
GCF_900635785.1_33922_B01	Proteobacteria	Gammaproteobacteria	Actinobacillus	lignieresii
GCF_900635795.1_33962_B02	Proteobacteria	Gammaproteobacteria	Haemophilus	influenzae
GCF_900635805.1_34211_C02	Proteobacteria	Gammaproteobacteria	Haemophilus	influenzae
GCF_900635815.1_34347_B01	Proteobacteria	Gammaproteobacteria	Legionella	cherrii
GCF_900635835.1_34410_B02	Proteobacteria	Gammaproteobacteria	Legionella	sainthelensi
GCF_900635875.1_35661_G01	Proteobacteria	Gammaproteobacteria	Providencia	rustigianii
GCF_900635895.1_35910_C01	Proteobacteria	Gammaproteobacteria	Escherichia	coli
GCF_900635905.1_35910_F01	Terrabacteria group	Firmicutes	Staphylococcus	aureus
GCF_900635935.1_36725_D02	Terrabacteria group	Firmicutes	Streptococcus	equinus
GCF_900635955.1_36672_A01	Proteobacteria	Gammaproteobacteria	Cedecea	lapagei
GCF_900635965.1_36374_E01	Proteobacteria	Gammaproteobacteria	Proteus	mirabilis
GCF_900636005.1_38389_A01	Proteobacteria	Gammaproteobacteria	Escherichia	coli
GCF_900636035.1_38656_G01	Proteobacteria	Gammaproteobacteria	Shimwellia	blattae
GCF_900636045.1_38656_G02	Proteobacteria	Gammaproteobacteria	Escherichia	coli
GCF_900636055.1_38656_H02	Proteobacteria	Gammaproteobacteria	Escherichia	coli
GCF_900636065.1_38670_D01	Proteobacteria	Gammaproteobacteria	Escherichia	coli
GCF_900636075.1_38670_C01	Proteobacteria	Gammaproteobacteria	Escherichia	coli
GCF_900636105.1_38936_F01	Proteobacteria	Gammaproteobacteria	Escherichia	coli
GCF_900636115.1_39038_A01	Proteobacteria	Gammaproteobacteria	Escherichia	coli
GCF_900636125.1_38977_C01	Proteobacteria	Gammaproteobacteria	Escherichia	coli
GCF_900636145.1_39111_A02	Proteobacteria	Gammaproteobacteria	Escherichia	coli
GCF_900636155.1_39111_D01	Proteobacteria	Gammaproteobacteria	Salmonella	enterica_subsp._enterica
GCF_900636175.1_39130_G01	Proteobacteria	Gammaproteobacteria	Escherichia	coli
GCF_900636195.1_39220_B01	Proteobacteria	Gammaproteobacteria	Escherichia	coli
GCF_900636215.1_39282_G02	Proteobacteria	Gammaproteobacteria	Escherichia	coli
GCF_900636235.1_39610_B01	Proteobacteria	Gammaproteobacteria	Escherichia	coli
GCF_900636245.1_39610_F01	Proteobacteria	Gammaproteobacteria	Escherichia	coli
GCF_900636265.1_40295_B02	Terrabacteria group	Firmicutes	Staphylococcus	warneri
GCF_900636295.1_40295_G02	Proteobacteria	Gammaproteobacteria	Escherichia	coli
GCF_900636305.1_40415_B02	Proteobacteria	Gammaproteobacteria	Escherichia	coli
GCF_900636325.1_40415_H02	Terrabacteria group	Firmicutes	Staphylococcus	delphini
GCF_900636335.1_40798_F01	Terrabacteria group	Firmicutes	Staphylococcus	aureus
GCF_900636345.1_40871_E01	Terrabacteria group	Firmicutes	Staphylococcus	simulans
GCF_900636355.1_40961_D01	Terrabacteria group	Firmicutes	Staphylococcus	pseudintermedius
GCF_900636365.1_41559_G01	Terrabacteria group	Firmicutes	Streptococcus	viridans
GCF_900636375.1_41594_B01	Terrabacteria group	Firmicutes	Streptococcus	agalactiae
GCF_900636385.1_41665_E01	Terrabacteria group	Firmicutes	Staphylococcus	warneri
GCF_900636435.1_42197_C01	Terrabacteria group	Firmicutes	Streptococcus	salivarius
GCF_900636445.1_41965_G01	Terrabacteria group	Firmicutes	Streptococcus	vestibularis
GCF_900636465.1_42290_E02	Terrabacteria group	Firmicutes	Streptococcus	equinus
GCF_900636475.1_42197_F01	Terrabacteria group	Firmicutes	Streptococcus	anginosus
GCF_900636485.1_42290_G02	Terrabacteria group	Firmicutes	Streptococcus	pyogenes
GCF_900636515.1_42685_A01	Proteobacteria	Betaproteobacteria	Neisseria	animalis
GCF_900636525.1_42685_G01	Terrabacteria group	Firmicutes	Streptococcus	milleri
GCF_900636535.1_42727_A01	FCB group	Bacteroidetes/Chlorobi group	Chryseobacterium	gleum
GCF_900636545.1_42727_C01	Proteobacteria	Gammaproteobacteria	Pseudomonas	mendocina
GCF_900636555.1_42731_B01	Terrabacteria group	Firmicutes	Streptococcus	gordonii
GCF_900636565.1_42880_B01	Terrabacteria group	Firmicutes	Streptococcus	equinus
GCF_900636575.1_42912_C01	Terrabacteria group	Firmicutes	Streptococcus	canis
GCF_900636585.1_43058_B01	Terrabacteria group	Firmicutes	Streptococcus	pneumoniae
GCF_900636595.1_42925_A01	Proteobacteria	Gammaproteobacteria	Escherichia	coli
GCF_900636605.1_42912_F02	Proteobacteria	Gammaproteobacteria	Escherichia	coli
GCF_900636615.1_43116_B01	Terrabacteria group	Firmicutes	Enterococcus	hirae
GCF_900636625.1_43295_B02	Proteobacteria	Gammaproteobacteria	Pasteurella	multocida_subsp._gallicida
GCF_900636635.1_43721_H02	Proteobacteria	Gammaproteobacteria	Pseudomonas	fluorescens
GCF_900636645.1_43295_H02	Proteobacteria	Gammaproteobacteria	Pseudomonas	putida
GCF_900636655.1_43781_D01	Proteobacteria	Gammaproteobacteria	Stenotrophomonas	maltophilia
GCF_900636665.1_43781_G01	Proteobacteria	Gammaproteobacteria	Shewanella	putrefaciens
GCF_900636675.1_43781_F01	Proteobacteria	Betaproteobacteria	Achromobacter	spanius
GCF_900636685.1_43874_A01	Terrabacteria group	Firmicutes	Staphylococcus	schweitzeri
GCF_900636695.1_43874_B01	Terrabacteria group	Firmicutes	Staphylococcus	aureus
GCF_900636705.1_43908_A02	Proteobacteria	Gammaproteobacteria	Yersinia	pseudotuberculosis
GCF_900636715.1_43908_E01	Terrabacteria group	Firmicutes	Streptococcus	milleri
GCF_900636725.1_43908_B01	Terrabacteria group	Firmicutes	Streptococcus	pyogenes
GCF_900636735.1_43941_C01	Proteobacteria	Gammaproteobacteria	Pseudomonas	aeruginosa
